,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> restart,ice/cice_in.nml -> setup_nml -> runtype
,10,1990-01-01T00:00:00,1991-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/1deg_jra55_iaf_1980p,/g/data/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/output010,3.546,/scratch/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/restart010,0.462,Ryan Holmes,2023-03-24T02:48:14,77728932,0,[],normal,143.36,0.24888888888888888,143.45819178082192,0.2490593607305936,5.216111111111111,629.5773101555353,4.388576925027851,265.23000000044703,288,216,24,0.077,71.108571,211.07,77.04,"[16, 15]",cartesian,15,300,5400,80,1,4903f681cc04ac357316ff91c181ff9f85c9f60e,2023-03-24 02:33:36 +1100,"manifests/restart.yaml, run_summary_home_561_rmh561_access-om2_1deg_jra55_iaf_1980p.csv","['update run summary', '2023-03-24 02:33:36: Run 10']",350400,True,continue
,11,1991-01-01T00:00:00,1992-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/1deg_jra55_iaf_1980p,/g/data/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/output011,3.546,/scratch/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/restart011,0.463,Ryan Holmes,2023-03-24T05:12:02,77745075,0,[],normal,156.0,0.2708333333333333,156.1068493150685,0.27101883561643836,2.125833333333333,1562.1696801112657,10.00705405922554,272.1699999999255,288,216,24,0.081,74.534835,210.1,79.87,"[16, 15]",cartesian,15,300,5400,80,1,3c6c3cdac273d1211a1f5650269c19c2eb2605a0,2023-03-24 04:57:21 +1100,"manifests/restart.yaml, run_summary_home_561_rmh561_access-om2_1deg_jra55_iaf_1980p.csv","['update run summary', '2023-03-24 04:57:21: Run 11']",385440,True,continue
,12,1992-01-01T00:00:00,1993-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/1deg_jra55_iaf_1980p,/g/data/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/output012,3.551,/scratch/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/restart012,0.463,Ryan Holmes,2023-03-24T07:18:27,77751306,0,[],normal,148.16,0.25722222222222224,147.85639344262296,0.25669512750455376,1.849722222222222,1687.6762030323007,11.414293042980379,270.15000000037253,288,216,24,0.075,71.390788,204.12,75.93,"[16, 15]",cartesian,15,300,5400,80,1,bf3be3b47c64d09de86221ce6229609ebcecc6be,2023-03-24 07:03:17 +1100,"manifests/restart.yaml, run_summary_home_561_rmh561_access-om2_1deg_jra55_iaf_1980p.csv","['update run summary', '2023-03-24 07:03:17: Run 12']",420480,True,continue
,13,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/1deg_jra55_iaf_1980p,/g/data/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/output013,3.549,/scratch/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/restart013,1.207,Ryan Holmes,2023-03-24T07:34:10,77756389,0,[],normal,141.28,0.2452777777777778,141.37676712328766,0.24544577625570776,0.016666666666666635,12944.424178154826,91.55976927147185,222.20999999996275,288,216,24,0.078,71.352206,206.33,76.76,"[16, 15]",cartesian,15,300,5400,80,1,a5029a048d829eba683ddbc26d27685ba0086548,2023-03-24 07:23:21 +1100,"manifests/restart.yaml, run_summary_home_561_rmh561_access-om2_1deg_jra55_iaf_1980p.csv","['2023-03-24 07:19:36: Run 13', 'update run summary']",455520,True,continue
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Run,Run start,Run end,"Run length (y, m, d, s)",Run length (days),Control directory,Output directory,Output GiB,Restart directory,Restart GiB,Run by,Run completion date,Job Id,Failed jobs,Failed jobids,Queue,Service Units,Walltime Used (hr),SU per model year,Walltime (hr) per model year,Wait (hr) between runs,SU per calendar day,Model years per calendar day,Memory Used (Gb),NCPUs Used,MOM NCPUs,CICE NCPUs,Fraction of MOM runtime in oasis_recv,Max MOM wait for oasis_recv (s),Max CICE wait for coupler (s),Max CICE I/O time (s),MOM tile layout,CICE tile distribution,CICE block_size_x,CICE block_size_y,Timestep (s),MOM barotropic split,CICE dynamic split (ndtd),Git hash of run,Commit date,Git-tracked file changes,Git log messages,ice/cice_in.nml -> setup_nml -> istep0,ice/cice_in.nml -> setup_nml -> restart,ice/cice_in.nml -> setup_nml -> runtype
Total,91,,,,5114.0,,,49.620999999999995,,7.211,,,1087784822,0,,,2193.6,3.8083333333333336,2193.4563116999775,3.8080838744791285,35.53444444444444,53664.66023084961,350.9728120724084,3613.3100000005215,4032,3024,336,1.4199999999999997,1532.590391,3258.5,1208.49,,,210,4200,75600,1120,14,,,,,3188640,13,
Mean,6.5,,,0.25,365.2857142857143,,,3.5443571428571423,,0.5150714285714285,,,77698915.85714285,0.0,nan,,156.68571428571428,0.27202380952380956,156.67545083571267,0.27200599103422346,2.733418803418803,4128.050786988431,26.99790862095449,258.0935714286087,288.0,216.0,24.0,0.10142857142857142,109.4707422142857,232.75,86.32071428571429,15.5,,15.0,300.0,5400.0,80.0,1.0,,,,,227760.0,0.9285714285714286,
Median,6.5,,,0.0,365.0,,,3.546,,0.462,,,77688147.5,0.0,nan,,147.76,0.2565277777777778,147.65866247473616,0.2563518445741947,1.849722222222222,1687.6762030323007,11.414293042980379,263.62000000011176,288.0,216.0,24.0,0.0765,71.2303885,212.12,76.63,15.5,,15.0,300.0,5400.0,80.0,1.0,,,,,227760.0,1.0,
Min,0,1980-01-01T00:00:00,1981-01-01T00:00:00,"[1, 0, 0, 0]",365.0,/home/561/rmh561/access-om2/1deg_jra55_iaf_1980p,/g/data/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/output000,3.527,/scratch/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/restart000,0.46,Ryan Holmes,2023-03-22T16:28:44,77635142,0,[],normal,141.28,0.2452777777777778,141.37676712328766,0.24544577625570776,0.016666666666666635,373.04387374548986,2.6178970444497724,217.51999999955297,288,216,24,0.072,67.61022,204.12,73.44,"[16, 15]",cartesian,15,300,5400,80,1,04dd4b41714eb43bf01d35a567ec70c1dfa1dfd1,2023-03-22 16:14:10 +1100,,"['2023-03-23 09:21:28: Run 4', 'update run summary']",0,False,continue
Max,13,1993-01-01T00:00:00,1994-01-01T00:00:00,"[1, 0, 0, 0]",366.0,/home/561/rmh561/access-om2/1deg_jra55_iaf_1980p,/g/data/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/output013,3.551,/scratch/e14/rmh561/access-om2/archive/1deg_jra55_iaf_1980p/restart013,1.207,Ryan Holmes,2023-03-24T07:34:10,77756389,0,[],normal,258.4,0.4486111111111111,258.57698630136986,0.4489183789954338,8.914166666666667,12944.424178154826,91.55976927147185,272.1699999999255,288,216,24,0.314,495.113447,488.3,143.61,"[16, 15]",cartesian,15,300,5400,80,1,bf3be3b47c64d09de86221ce6229609ebcecc6be,2023-03-24 07:23:21 +1100,"manifests/restart.yaml, run_summary_home_561_rmh561_access-om2_1deg_jra55_iaf_1980p.csv","['update run summary', '2023-03-24 07:03:17: Run 12']",455520,True,initial
Std dev,4.031128874149275,,,0.4330127018922193,0.45175395145262554,,,0.00571473212541987,,0.1919078887255603,,,34988.780203408765,0.0,nan,,28.791136958219248,0.049984612774686216,28.835770211274564,0.05006210106124055,2.8699393492351732,4193.525448083747,29.33732819356276,16.64484802637458,0.0,0.0,0.0,0.06255136664684278,108.9889450735979,71.22813308558034,21.479375644120214,0.5,,0.0,0.0,0.0,0.0,0.0,,,,,141250.75575019058,0.25753937681885636,
SU correlation,-0.18670019943779217,,,,-0.13544237987537455,,,-0.007045268715645934,,-0.14788488379792616,,,-0.10158692950945755,nan,,,1.0,0.9999999999999997,0.9999795308176468,0.999979530817647,,,,0.09814068130900622,nan,nan,nan,0.9737553996789502,0.9910914170016349,0.9813376437110849,0.2457782418673338,,,nan,nan,nan,nan,nan,,,,,-0.18670019943779217,0.10987325650869206,
SU slope,-1.3334505494505546,,,,-8.631999999999978,,,-35.494453991520636,,-22.18654986906391,,,-8.35926026476244e-05,,,,1.0000000000000002,576.0,0.9984317192238487,575.0966702729368,,,,0.169757140002919,0.27202380952380956,0.3626984126984127,3.2642857142857142,448.2000406841193,0.2618123214766493,0.3966666719791061,0.329443236162677,,,5.222857142857142,0.2611428571428571,0.01450793650793651,0.9792857142857143,78.34285714285714,,,,,-3.8055095589342317e-05,12.283076923076841,
Dimensionless SU slope,-0.05531728665207899,,,,-20.124018964259616,,,-0.8029131571449878,,-0.07293363015400248,,,-41.45275546661325,,,,1.0000000000000002,1.0000000000000002,0.9983663185325541,0.9983663185325543,,,,0.279624895853408,0.5000000000000001,0.5,0.5,0.2901367878243296,0.18291896797069457,0.5892315602862496,0.18149564937556234,,,0.5,0.5,0.5000000000000001,0.5,0.5,,,,,-0.055317286652079,0.07279358132749769,
